My wife & I both got new S8 phones and Best Buy strongly recommended the Zagg protectors at ~$30 each (discounted)\r\n95 for each protector PLUS the trouble and cost of returning the old one\r\nI used a film protector for 3 years on my old S5 with no problems\r\nThis is the best screen protector for the price\r\n I am an adult that does not abuse the phone never damaged one and always they are in a protective case (otter box) and have an adhesive protector on them\r\n I though this would be a perfect protector but I was so wrong\r\nAgain this is the second one that has done this and I will be returning for some other type of protection\r\n Was only the glass protector and the iPhone was fine\r\nSolid one piece glass covering that keeps the screen clean and protected\r\nGot this protector for my IPhone and it did exactly what it stated  it protected the glass after being dropped quite a few times,0
So I was skeptical about this screen protector for my new Galaxy S8 because of the round edges of the phone\r\n I had a screen protector for the Galaxy S7 and since I install it the edges was very hard for them to stay in place within a few days they would start to lift up\r\n This screen protector is really good\r\nNot sure why the reviews of this screen protector are so low??!! No issues with lifting no issues with touch sensitivity it DOES protect the phone screen,0
 I didnt have a case on the phone yet but I had BB put the screen protector on it the day I bought it and man am I glad I did,0
 The Zagg protector shattered,0
 Yeah $50 dollars gone but not my $750 phone AND Zagg is sending me a new screen protector for $9,0
"I put Zagg screen protectors on everything\r\nI have twice had the screen protector """"pop-off"""" the phone when accidentally dropped onto a hard surface",0
 Provides good protection is nice and clear and was easy to install,0
 Ive removed it and have ordered a different protector to try out,0
Its great protection but it seems to take away a little screen sensitivity especially toward the curved edge0,0
The protection is there and the application is easy but once you have it on your phone it makes every little swipe difficult,0
it does the job for protection but the phone is not as touch sensitive as I would like\r\n It protects the screen and looks great too\r\n The screen is so thin you forget its there but provides an incredible protection\r\nI will never buy another ZAGG screen protector ever0\r\nI usually dont like to give bad reviews but this glass protector for my Samsung Galaxy S8 had awful touch sensitivity,0
 Although it was very protective and clear but did leave smudges would not pick up any light touches to the screen,0
 When I removed the glass protector the phone had an immediate reaction to my touch,0
 I spoke with ZAGG over the phone and they are trying to address the issue but for now pass on this glass protector,0
1st thing right off the bat this item did indeed protect my screen from getting any cracks or scratches\r\n The way the protector attaches to the screen is atrocious there are many MANY dead spots all over the place that just made me regret buying it\r\n Thankfully I dropped my phone and the fall shattered the screen protector\r\n I claimed the warranty on it and requested the alternative sapphire screen protector which worked far better\r\nI purchased this screen protector for my new Samsung Galaxy S8\r\n It is a clear choice for screen protection with sensitivity of touch that enables ease of use\r\n Two days later the screen protector cracked\r\n99 to get another protector and then had to send the cracked protector back\r\n Ive had this screen protector since April and Im on my 4th one\r\nThis piece of protection is thick and Im sure will do a great job when I drop it but its a pain trying to scroll through pages looking for apps and difficult to type a text or email,0
Screen protector kept lifting up and you could see the glass edge - affected touch sensitivity0,0
 Protector seems pretty safe had a few dings on the screen and no damage so far so good,0
 I dropped my phone at work today and my screen protector cracked like a broken windshield from top to bottom,0
 Does the job of protecting the screen but at the cost of the screen touch response,0
I was given only two choices of protectors for the face of the S8 this being the better one,0
For the Samsung Galaxy S8 a screen protector is advisable since it is an expensive phone\r\n Zagg has a Curved Glass Protector that is perfect and it has a life long warranty\r\n Be sure to buy the Curved protector\r\nI am hoping that it offers the protection that it claims but the ZAGG screen protector impacts the touch sensitivity of the screen,0
I had a GS6 and always had a Zagg screen protector for the phone and loved it,0
 When I got my GS8 there was no question what screen protector I would buy for it,0
Easy to install fits perfect was concerned about the curved edges being protected but seems to be a good fit\r\nI feel like this protector does a great job of protecting my screen from any accidental damage,0
 This is my first time using a glass screen protector so all glass screen protectors may be like this but many times I have to press down much harder than normal for types to register which is a huge pain when texting,0
 I guess that is the trade off of having superior protection,0
"Was superior protection but screen was far less responsive\r\nI was VERY disappointed at how this screen protector makes certain regions of my screen almost """"untouchable"""" I have to push down hard as in grip both sides of the phone and squeeze to get certain touches to work",0
OK so its a screen protector\r\nwas not impressed with this screen protector\r\nThis screen protector is very strong and prevents scratches from drops\r\nI generally buy the thinner screen savers but decided to try the glass curve screen protector since I heard the curve of the screen on my Samsung Galaxy S8 tends to get scratched or broken easily\r\n This thicker screen protector is not as sensitive as the film but you do get used to pressing a bit harder on your phone\r\nIt isa good for protecting the screen on the phone\r\n That is the downfall of the protector\r\nI have been a long time owner of Zagg screen protectors for all of my phones and this is the first one that I have had a problem with,0
This screen protector did not adhere properly made it hard to use the touchscreen and made me hate my phone until I took it back,0
Protects phone great but moves around way too much and very difficult to push buttons0,0
I like having a good solid screen protector; it does make it bit harder to tap than with my old plastic sheet protector but Ive gotten used to it\r\n I then dropped it from less than 3 feet and the screen protector just splintered\r\n I returned the screen protector using their online service and the one I received again cracked in a different corner this time\r\n I just dropped my phone again at around 4 feet and the adhesive didnt stick onto the screen well at all and the protector came off\r\n When it came off of my phone the screen protector cracked again in a different corner! This product has by far been a huge disappointment not just at key sensitivity but at its core function of protecting my screen\r\nIve always used zagg screen protectors for my phones for years,0
 Contacted zagg and they sent me a replacement sapphire screen protector thats much better,0
 I keep it on for the protection and hoping Zagg will release an upgrade,0
 It does protect the phone,0
I was very nervous about this purchase due to the horrible reviews however after dropping my Galaxy S7 and cracking the glass I felt I needed more protection\r\n So many cheaper screen protectors why would I spend $50 on something that would be useless in less than a month? Completely infuriating\r\nStay away from the glass protector! Do not but this!0,0
 I ended up not liking any of the in stock covers but figured Id grab a screen protector while there,0
I purchased this S8 protector based upon an excellent experience with my older S6 and Zagg\r\n The only issue following installation was that the touch screen became less sensitive with the protector in place\r\nThe biggest problem was that a week after putting it into use I dropped the phone and the protector popped off\r\n But it was to no avail; the protector has popped off a second time from just bouncing the phone in a car console\r\nScreen protector goes on easy\r\nThe screen coverage and protection is good; however it limits some of the side swipe functions,0
Not a bad screen protector\r\nScreen protector fits very well and should be great for my S80\r\n If you are only worried about scratches from putting your phone in your pocket with keys or a purse dont be! The screen is impervious to that! I would recommend to spend your money on a good case instead preferably one that has edges that are slightly raised above the screen so that if you lay your phone down screenside down the screen wont be touching the surface and it will also help protect the screen better from falls\r\nDoes offer good screen protection when dropped\r\n Harder to access screen than film protectors\r\nWell for starters it almost always has an air bubbles between the screen and protector,0
 The sensitivity is horrible with this screen protector on,0
Great screen protector\r\nprobably the standard in scree protectors0,0
 Then again I am still getting used to it! Overall I feel this phone is well protected,0
 It looks as if there is water between the protection and phone,0
Works great to protect my phone but the glass makes it hard to type\r\nThe screen protector sometimes is frustrating as it doesnt read the swipe on the phone but I feel it does a great job protecting the screen0\r\nCurved glass needs protection and this does it\r\n Protection for a good value\r\nA must get if you want to make your phone screen last longer than your first drop! This screen protector is sleek tough and provides a great level of protection for your phone,0
Really like the protection it gives my phone and its fit0,0
This protector was very easy to install a perfect fit on my new Galaxy S8 !0,0
I like the screen protection but it has turned my S8 from a touch Screen to a Press Hard screen,0
I had the geek squad install this protective cover on my screen but now it is difficult to text\r\nThe screen protector cracked after one week without ever dropping my phone\r\n If you want light touch screen responsiveness this probably wont work for you - it does not react as well to touch as the thinner covers and nowhere near as good as not having a screen protector at all\r\n But I can say unequivocally it protected the phone exactly how it should have and was worth the 40 or 50 bucks we paid for it\r\nI order 2 of theses screen protectors,0
 I ended up ordering a completely different case since I wasnt going to keep messing with this protector and having to go back to the store,0
 Also these protectors are kind off pricey,0
The protector screen was very clear and gave the infinity edge an even better look\r\nI felt that this would be an ideal solution to the protection of the curved screen for my Galaxy S8,0
 Had to go back next day to return the screen protector,0
The way you put this glass protector on is great compared to older ones I have used\r\nScreen protector was easy to install,0
 Hopefully they redesign this product as we love our zagg screen protectors,0
Shield protector has been working ok not the best,0
This does its purpose and actually does protect the phone,0
Where the thickness of this screen protector should be perfect,0
 The peel and stick method of attaching the protector is substandard,0
The ZAGG InvisibleShield Glass Curve Protector is nice and sturdy,0
 It gives me a piece of mind of protecting my screen,0
" Good protection for my S8""0",0
 Got a different screen protector,0
I have always had glass screen protectors on my iPhones and loved them,0
 I put a Otterbox Symmetry on my phone and the case did not interfere with the screen protector at all,0
 Before I even had the Defender on it started to push the screen protector off,0
My niece suggested the Zagg glass screen protector,0
 Zagg is the best screen protector out there,0
The glass screen protector fits perfectly and does indeed protect the screen,0
Well Ive ALWAYS trusted Zagg to protect my Samsung so naturally I got the glass screen protectors for my s8 and for the phone I got my younger brother\r\nreally not happy about having to pay for yet ANOTHER new screen protector and neither of us have even dropped our phones\r\n I spent over 100$ on protecting my brand new phone to have the phone screen chip underneath this screen protector while in an otter box\r\nThis screen protector sucks plain and simple,0
 Also the screen protector would pop off very easily,0
 I have installed many HD glass protectors so I was confident installing it myself,0
"I\ve used many Zagg products so you can imagine why I am so so disappointed with this screen ""protector""\r\nThe glass shield fits perfectly on my Samsung s8 and protects it well",0
"00 for a screen protector to fall off the first time I drop it""0",0
Good protection for glass screen on S8 but seems to make it more difficult to access the items on edge of screen\r\nOriginally I bought the Otterbox glass shield because I had purchased the Otterbox protector case\r\nHad the Zagg screen protector on my Samsung 6 and loved it\r\n I think because of the curved edge of the Samsung 8 I have a problem with this screen protector\r\npurchased this screen protector for my daughters phone\r\nThe screen protector literally broke the same week I got my Phone after my phone fell from the sofa to the carpet! The bottom edge of my phone chipped and created to cracks on my actual phone screen since the screen protector popped off!0\r\n And has good protection\r\nIt was more expensive than the plastic shield and I am happy I put on this protection glass\r\nThis is the first use for this curved Zagg screen protector\r\nThis screen protector does its job probably too well\r\nThe first protector I purchased lasted 10 days,0
After reading initial reviews I was skeptical about purchasing this screen protector\r\n I spoke with a sales rep in store(she also installed) and she assured me that the glass protector was the best for protection for my phone\r\n Two weeks later I now have a crack in my screen protector that didnt come from a drop\r\nI like that the screen protector comes with a guide but it ruined the screen sensitivity0\r\nZagg has the best protectors and lifetime warranty to boot!0\r\n Full protection without sacrificing style\r\nThis screen protector is good for keeping the glass from getting scratched but it reduces the touchscreen sensitivity0\r\nAfter breaking the screen on my new Galaxy S8+ I decided to switch to the S8 and include better screen protection,0
Had my phone a few daysnever even dropped phone and my screen protector is already cracked\r\nI like the screen protector for the most part\r\nThe screen is well protected and having the glass be curved made it easy to apply,0
Purchased 4 phones and 4 protectors\r\nThe glass is very thick and while that protects the screen in a great way it was hard to get the screen to react to my touch! I had to push very hard and swipe several times before anything would happen! Also the curved part was impossible to get to work,0
The screen protector does not adhere to the middle of the phone,0
This screen protector never settled the way it Should have,0
Dont waste your money on this over priced screen protector! Only has glue around the edges and wore out and came off in 2 days\r\nBought two of these screen protectors for my wifes and mine new Galaxy S8s\r\nI bought this screen protector and had to return it for a lesser model0\r\nThe screen protector fits well but I fell like it makes the screen less sensitive to touch and it popped right off the screen when I dropped my phone0\r\n The screen protector is designed for this phone\r\n The protector does not follow the curve of the phone so the phone is very insensitive with the protector\r\n The protector was installed by Best Buy\r\n After one day I had enough frustration trying to use the phone so I took the phone back and Best Buy took off the protector annd gave me credit for i\r\n The way the edges are designed it makes the screen protecter come off and it leaves bubbles ate the ends and the adhesive on the edges isnt clear0\r\n Just wouldnt recommend this screen protector\r\n These screen protectors do not stay on the phone and do not keep dust from getting under the protector\r\n I work construction and need the each protection\r\n The screen protector only has adhesive around the outside which creates an air bubble between the protector and the screen\r\nWithin 2 days the screen protector lost its adhesive and fell off\r\n Im trying to live with this but had the phone without a screen protector for about 3 weeks before and the degraded performance is like night and day over the native screen\r\n Im not sure if its the capacitive coating or if there is still a small air gap between the protective glass and the screen that is causing the issue\r\nThese are crazy expensive screen protectors and they should work flawlessly\r\nI bought this screen protector as it seemed to be the only glass shield best buy carried for the S8 at launch\r\n This protector only adheres to the edges of the phone\r\nIt has done very well at protecting my screen with a toddler\r\nThis screen protector makes me hate my new phone\r\n Screen protector is awful for this phone\r\n I loved my zagg glass protector on my s6\r\nWent thru 4 different screen protectors\r\n After using the S8 glass screen protector I doubt I will ever buy a Zagg product again\r\noverpaid for this screen protector and it pops off at least once a day\r\nThis screen protector is awful\r\nI dropped my phone; however the screen was not affected in any way due to the protection of the ZAGG invisible screen protector,0
It might protect my screen but I have to BANG the surface too hard and things on the outer edged require multiple hard BANGS,0
Seems to keep the screen protected; hopefully comes through with any mishaps0,0
Didnr care for rhe screen protector,0
The screen protector fell off my phone within a few days0,0
 I dropped it one time and the whole screen protector goes flying off and gets dirty,0
loving everything about my phone and the protector screen0,0
The screen protector is really thick you lost looks a little funny sitting on top of the phone,0
 Also it only sticks around the edges bus there is air between the screen and the screen protector so the sensitivity near the sides and Screen is not the best and you really have to push hard,0
This glass screen protector only has a thin amount of glue around the edge\r\n When the protector did crack the screen was still in excellent condition and it was replaced for only the shipping cost\r\nHorrible screen protector\r\n Ive purchased about 5 ZAGG screen protectors and this one is a huge let down\r\n Not to mention the way the protector fit on the screen it would never detect the swipe down motion from the top to display my notifications\r\nBest screen protector I could get for my wifes S8\r\nI first tried another protective cover; lasted a couple weeks\r\n The install was a little tricky but well worth protecting your screen!0,0
Screen protector fits on my galaxy s8,0
 It protects the screen but i would not buy again because its annoying to type on,0
 The protector is well made and feels like a premium product,0
 The protector did its job and cracked but the phone screen is undamaged0,0
 Ended up getting a normal screen protector not tempered glass,0
This glass screen protector makes so dificult use the phone you have to push hard the screen\r\n Great for protection from scratching but thickness interferes with touch screen sensitivity\r\nGood protector,0
Screen extremely hard to use however tons of good protection\r\n Does the job protecting screen which is a must\r\nThis screen protector was the only one available in store when I was in and they recommended it so I went with it,0
 Prior to the screen protector the phone was very responsive and I had no issues with the sensitivity,0
 On average it takes me 3-5 clicks with my finger before an app would open with this screen protector on,0
In addition I had the screen protector on for six days before it cracked,0
 To put this in perspective I had my previous phone for three and a half years and the screen still looks perfect even though I didnt have a screen protector,0
 I was baffled when I took my phone out and saw that the screen protector had a crack,0
 I would expect this screen protector to perform well also0,0
Protect screen but it reduces the sensitivity and makes phone harder to operate0,0
 She tends to drop things & this protective shield is extra thick compared to the standard plastic coating,0
 In our home every phone must have ZAGG protection since we always buy our phones in full,0
This item takes a lot of time to get used to it even though it a good screen protector,0
Have had Zagg covers before an I like their durablity and protectiveness\r\n But the curved edges of the Galaxy s8 dont work with the glass screen protector\r\nImpulse bought this with my phone then heard protectors arent really needed anymore\r\nWith the help of Steven and Abby I was convinced that I had to protect this GREAT phone,0
I just bought 2 new Galaxy S8s today for my wife and I and got this screen protectors\r\n It has protected my screen from cracking but does not fit the curved glass very well & makes my touch screen difficult to use\r\nDefinitely better than the glass protector that I had0\r\nThe protector is so thick that it gets in the way of plugging the phone into the Gear VR headset\r\n Later noticed screen protector had cracked\r\nThe screen protector was clear and easily installed but the screen sensitivity was lost all together\r\n Have recently bought another Zagg screen protector for my s8 and love it\r\nthe glass shield is great for protection but it does make it a little difficult getting the apps to work without really pressing hard on them0\r\nHave this screen protector for about 2 weeks and its the second one that cracked0\r\n OtterBox did its job on the rest of the phone and the Zagg glass protector was definitely punctured by rocks in a few spots\r\n Definitely does the protection party guaranteed so Im happy with paying for the peace of mind\r\nZagg screen protectors are the best\r\nWhile this screen protector is probably very sturdy it made using the touchscreen very difficult! Too thick? You had to press and hold a while and then it only would work half the time,0
 The screen protector doesnt go to the edge of the screen which is good for a phone case,0
The screen protector is very sturdy and durable\r\n Much better adhesive than all of the previous screen protectors I have used\r\n It offers great protection\r\nGrrat warranty and protection\r\nThe glass adds extra protection to the phone\r\nI purchased this cover because I thought it would give me extra protection,0
 Its taking some getting used to and I must also add that this is the first time Ive had a glass protector on a phone so it could just be a different feeling for me,0
Screen protector fit perfect to my screen and works well,0
"This along with the one for S8+ is the worst Zagg ""protector"" ever! It doesn\t protect and renders the touch screen unusable\r\n Debris and hair always get underneath the protector\r\n Zagg should be ashamed and replace these with real protectors\r\n I\m going to try a different brand of screen protector (with good ratings) to see if it\s any better\r\nThe screen protector already fell off my son\s phone\r\nThe Zagg glass screen protector is so smooth that your finger just glides over the surface and making it very easy to key in anything The curve glass is a perfect fit and it protects the whole surface",0
After having the screen protector on the phone for about 2 weeks we finally dropped the phone,0
 I guess it did protect the screen but gave its life to do so,0
 When it is in place it made the touch screen on my phone more difficult to use since there was too much space between the screen and this protector,0
Tempered glass screen protectors are the only screen protectors I will use,0
 Ive seen a number of family members as well as friends who dont use screen protectors with broken and shattered phone screens,0
 A glass screen protector gives you one more level of protection from a broken screen,0
 Ive replaced my glass screen protector a couple of times (I only buy screen protectors with a lifetime replacement guarantee) where the screen protector is cracked and not the phones glass,0
 A tempered glass screen protector is still cheaper than having to replace the phones glass,0
Feel that phone is protected much better by this product,0
This protector does a great job of protecting the Samsung Galaxy S8 screen\r\nSo bad I had to exchange it for the plastic screen protector,0
 Then it makes selecting apps writing texts etc hard to do versus not having the protector on,0
99 and get a choice from 3 different protectors so you dont have to get the exact same one,0
 Id use Zagg products again but Id never buy this screen protector again,0
I purchased the cover to protect the outstanding looking curved screen0,0
It works for protection but drastically takes Way from touch sensitivity,0
I purchased this screen protector for my 10 year old sons new samsung galaxy S8\r\n I was not overly impressed with the look of the screen protector compared to the S5 we had previously\r\n The screen protector had a bubble underneath that was supposed to disappear but it never completely went away\r\n The screen protector cracked after three days without being dropped\r\n It did protect the phone but I have a feeling it will need replaced many more times than the previous versions\r\n Overall I would rather have this screen protector than have nothing at all especially for my young son\r\nSo far Im not happy with this screen protector,0
Besides that only a couple of weeks after getting the phone the protector shifted while I was on a road trip,0
I have used Zagg products on several of my earlier phones and have been very satisfied with the protection they provide to expensive phone screens,0
 Best Buy had a special where they installed the screen protectors free of charge,0
 Unfortunately I found the protector affected the screen sensitivity to the point I had to use excessive pressure to text or scroll,0
 The touch sensor gets totally lost when protector is on,0
 It is very nice for phone protection but the edges dont really stick on the phone,0
 Overall it is a good protector but I would look at different products and compare them first before settling,0
This glass protector was the worst Ive ever owned\r\nCan seem to find a good screen protector for my S8 if anyone knows of one please comment0\r\n It was nice since it gave the screen protection it promised\r\nseems to be a good choice to protect the phone screen,0
This screen protector makes the screen sesitivity nearly nonexistent,0
It is extremely easy to install this protector but it isnt as touch sensitive as stated in its description0,0
The Zagg screen protector was easy to install with all required items in the package\r\nHard to use my phone in general because of the lack of sensitivity from the screen protector\r\n Just for a little more protection\r\nI was able to applie the screen protector myself with the provided applicator and instructions0\r\nI bought this screen protector because I told the Best Buy rep that I wanted as close to indestructible as possible,0
 Should have read the reviews first because I found this to be so protective that it was not very responsive to my touch,0
 If you want protection buy it,0
Although the product will certainly protect your screen the issue is the plastic is too thick\r\n We went on vacation and both screen protectors cracked from being in a travel bag with others items\r\nThe screen protector has taken away touch sensitivity so bad that I hate having to text now\r\nI am anxious to get rid of this screen protector and would not recommend it to anyone\r\nAfter trying screen protectors for S7 I was concerned about buying class screen protectors for a curved screen,0
 However this screen protector does work very well as long as it is applied right,0
 The only problems I have with this protector are pulling down the notification panel from the top,0
"This screen protector turned my touch screen phone into a ""press hard"" screen\r\nThe screen protector cracked within days of use\r\n I had the screen protector put on by sales associates in hopes it was done correctly\r\n I have kept the protector on phone in hopes it will protect the phone screen\r\nI have used Zagg glass protectors before for all my phones",0
 However due to the S8 having a curved edge this protector has an air pocket throughout,0
 I replaced it with a plastic protector,0
 Although this is not as good protection as Id like it is worth it just to be able to type on this phone,0
protects well only complaint is that you have to push extra hard for the phone to sense your finger moving or touch,0
The screen protector did its job but it cut down on the sensitivity of my phone making it difficult to use at times\r\nIts good protection but starting to lift on bottom and top of phone after less then a week\r\nI was considering getting a thinner scratch protector because I figured it would have more touch sensitivity than thicker impact protectors,0
 Though it is true I feel its worth the sacrifice to have the extra protection,0
I put this screen protector on my phone and in less that 12 hours I took it off because my screen sensitivity was severely reduced,0
I tried using it for about a week and after not being able to get the notifications drop down drag down and horrible touch sensitivity I took it off and got one of the stick on plastic one (may not protect it as well but at least I can use the phone)0,0
 I dropped my phone at work today and my screen protector cracked like a broken windshield from top to bottom,0
"I purchased thinking that this would protect my phone\r\nThis is a really high quality screen protector very happy""0",0
 Why risk breaking your screen when this will protect it from cracking? I put them on all my phones and devices,0
This screen protector diminished the sensitivity of the phone,0
"This product offers great protection but it lacks the right fitment\r\n Other than than that it looks good and provides protection\r\nI\ve been buying these screen protectors since the start and love them!0\r\ngreat protection for the screen but you do lose touch sensitivity0\r\n My screen seems to get dirty quicker but I like the protection it offers\r\nThis """"ZAGG - InvisibleShield Glass Curve Screen Protector for Samsung Galaxy S8 - Transparent"""" protector did a good job protecting the screen; however it created problems using the screen",0
 Even after increasing sensitivity and after a few days of use it seemed to not be as responsive as other Zagg screen protectors used before,0
 A family member dropped the phone after a couple weeks which resulted in a line down the middle of the protector,0
 The screen didnt crack which is awesome (and expected) but the protector had to be replaced,0
" So we chose another one to replace it with specifically the """"ZAGG - InvisibleShield HD Screen Protector for Samsung Galaxy S8 - Clear"""" and the phone is much more responsive",0
Screen protectors a must have,0
 This protector covers the entire phone and is scratch resistant,0
Very protective and great quality for the S8!!!!!0,0
Protector fell off the first day on 2 of my new phones0,0
This is a great glass protector for the galaxy s8\r\n My husband dropped his phone after 4 days and the screen protector popped off and was too dirty to put back on\r\nIt appears to protect the phone,0
 The only downside is the screen is unprotected,0
 Happy with the protection it is giving,0
I liked the protection the Glass curve provided but it reduced the touch sensitivity of the screen too much to where I would have to consciously place a lot pressure to get it to register,0
Ive always been a fan of ZAGG they make amazing screen protectors all up until I bought this for my Galaxy S8\r\n This is because of the limited adhesive only being around the edges leaves a thin gap of space between the protector and the screen of the phone\r\n You have to press very hard to get any sort of response from the screen and forget even trying to drag down the notification bar the top edge of the protector also gets in the way\r\n For the price you would think it would have better functionality but its simply not worth paying $54 for a protector that compromises sensitivity\r\nIt is good For protecting the screen from scratches and so on0\r\n After returning it to the store I put a regular protection on it and I love my S8 galaxy phone\r\n The glass is literally too thick exchanged for regular protector\r\nThe Zagg screen protector is great\r\n You do loose some sensitivity with the protector but you get used to pressing just a little firmer\r\nThis screen protector is easy to clean and I forget it is there\r\nGreat quality screen protector and stays on well but its very hard to use the touch screen with\r\nThis screen protector is definitely worth the money\r\nThe screen protector is extremely fragile It shattered with a slight drop of my phone\r\nWithin 24 hrs the protective screen came of my phone in my pocket\r\nLike the screen protector kind of expensive but I didnt have to hassle with putting it on0\r\nThis was my 3rd purchase of the screen protector,0
3rd I had my phone on my lap and it feel off and the screen protector flew off and cracked and my phone cracked,0
 This is a sucky protector,0
I dont like the thick glass protection as well as my previous screen protectors for my S4 & S6,0
 Much easier to put on than the other glass protectors,0
Love the screen protector was easy to put on and seems secure\r\nI bought this along my search for a good screen protector and boy was this a total waste of my time and $,0
The Invisibleshield screen protector works great on my Galaxy S8,0
 It is hard to press the buttons with this protection and very hard by the corners of the screen,0
I will say though that I spoke to Zagg and they said they would no have a problem replacing my protector with there best protector for the S8,0
" Frankly after reading the reviews of the upgraded protector there were as much problems with the upgraded protector as the one I have now only different problems""0",0
The shield is a must have for protecting your screen,0
Zagg glass screen protector for my Samsung Galaxy S8 was terrible,0
I have used other glass screen protectors for my Galaxy phones and they have worked great and I could barely tell they were on,0
 I still havent figured out what could have caused it but its time to get a different screen protector,0
"I thought it would be difficult to work with since it is thicker than plastic however I have no problem operating the phone with this protection\r\nLooks like it has to layers on the screen and the inner later is shorter than outer as a result dust lint gets accumulated between the protector and screen around the screen""0",0
This does a good job at protecting the screen,0
I bought this case thinking it would be like any other #1 glass screen protector\r\nThe screen protector doesnt truly go to the edge like the description claims,0
The glass protector for the S8 or any phone is a neccesity,0
 I wouldnt leave the store without a screen protector,0
 I am so frustrated with this screen protector,0
 THIS SCREEN PROTECTOR IS WORTHLESS!!!!!!0,0
 Multiple phones under my account and the protector stays in place on the galaxy 8 but on the galaxy 8+ is does not like to fully seal around the edges,0
The curved protector was a nice added piece of protection to our new phone and has saved the screen from being cracked once already\r\n While we like the added protection the added difficulty of using the phone while it is on makes this almost not worth having\r\nSo this screen protector definitely protects the screen I cant complain about that,0
It protects my phone well but should come with the phone,0
Zagg makes really tough reliable screen protectors\r\n Just purchase the film protector0\r\nThis tempered glass may protect your screen but your touches become unresponsive unless you press really hard on the screen especially around the edges\r\n Would not recommend this product not even if it were $10 I did end up getting the plastic screen protector from the same company and its much better and cheaper0\r\nThey finally made a curved glass screen cover for the best protection yet with the clearest cover\r\n Protects your screen from cracking if you drop your phone by the screen covers glass cracks first\r\nThis screen protector seemed to make it to consumers without full functionality\r\nI felt this screen protector was a bit expensive,0
I like the fact that it is easily cleaned and protects the screen quite well,0
The screen protector is just the same as the other ones they offer for other phones,0
This glass screen protector fits perfectly and enhances the overall look of the phone while doing its job!0,0
Poor screen protector because it only attached at the edges and there is space between the screen and protector in the center making touch sensitivity very poor\r\nIm sure it offers protection but am unhappy with the touch sensitivity of the phone itself now\r\nUnfortunately the screen protector was not allowing me t o type correctly0\r\nI bought this for my Galaxy S8 on the day of its release thinking I was going to go all out to protect my new phone,0
This screen protector makes it hard to use your touch screen\r\nGot this because new phone case didnt come with a screen protector but I havent had many problems,0
